,video_name,frame_count,width,height,question,answer_number,question_id,question_type,a0,a1,a2,a3,a4,answer
1299,10127533784,600,640,360,why do the people thrust their the items in their hands forward,3,101275337847,CW,push away the toy,to hit the prop,play with each other,to attack,cutting the meat,to attack
1300,3708066257,477,640,480,what colour shirt were the guy and girl wearing,0,37080662575,DO,black,blue,white,red,yellow,black
1301,4244817395,1683,640,480,what is the relationship between the boy and the adults,3,42448173955,DO,classmates,brothers,friends,parent offspring,trainer trainee,parent offspring
1302,4765717907,1180,640,480,why did the boy run towards the ball after he was put down on the ground near the end,0,47657179079,CW,to catch ball,to look at camera,unwanted food for the rabbit,come out of the slides quickly,practicing,to catch ball
1303,5885887012,956,272,480,what does the baby do after stopping briefly at the start,1,58858870123,TN,play with bottle,starts to push again,touch the cloth,crawling on the ground,reading book,starts to push again
1304,4984331176,300,640,480,why did the man in white hold and swing a rope,2,49843311760,CW,stopping her from touching cake,swing the baby,playing group games,jumping,drawing on it,playing group games
1305,5504913999,1475,640,360,why is the man holding two poles,3,55049139995,CW,playing the piano,give to boy,to hit and guide elephant,skiing,support boy to skii,skiing
1306,3383804222,999,640,480,what does the older panda do after looking up for a while in the middle,4,33838042224,TN,stand at the side,go to woman in blue,splashing water,put trunk into mouth,hug baby panda,hug baby panda
1307,3388598772,335,640,480,how is the man with a white cap feeling,0,33885987724,TC,happy,tired,angry,annoyed,focused,happy
1308,2957808913,598,640,480,what do the men on stage do when the man in black jacket is dancing the street,0,29578089132,TC,play musical instrument,singing,watch the man dancing,drink,smiling and laughing,play musical instrument
1309,3145698830,1763,640,480,why did the man point towards the stuffed toy after the middle,1,31456988305,CW,moving the baby forward,point the place for baby to sit,suggest to move it away,help the baby fix the toy,stabilise toy,point the place for baby to sit
1310,4798585428,2697,640,480,why did the man in red touch the yellow shirt man s hand after the yellow shirt man placed his arm on him,0,47985854285,CW,signal him to put down paper,hear him talk,wake him up,to help,make vibrato,signal him to put down paper
1311,3489439407,1662,640,480,what profession are these people,1,34894394071,DO,team members,they are back stage crew,piano,talent perfromance,fireman,they are back stage crew
1312,4882414082,1350,640,480,why is the feeding chair attached to the table,1,48824140822,CW,for food,baby can not reach the table,playing,waiting for food,celebration,baby can not reach the table
1313,2535384528,378,640,480,where is the man playing golf,1,25353845284,DL,beach,golf course,brown board,snow,bedroom,golf course
1314,4412508597,358,640,480,what does the boy do as the lady in blue was sitting next to him,2,44125085971,TC,watches the girl,in his mouth,wrap strap around his wrist,empty pumpkin,moving on the sofa,wrap strap around his wrist
1315,3372023610,1017,640,480,what did the lady in black do after the man in grey sang into the microphone,2,337202361012,TN,smiling,leaning against high table,take microphone back,walk past him,looks at her while singing,take microphone back
1316,9409566840,1040,640,360,why does the brown dog turn away for a while near the end,0,94095668403,CW,look at the black dog walking,to aim,distracted,resting,there is food there,look at the black dog walking
1317,3198533789,690,640,362,what roles does the man in orange play in the activity,1,31985337891,TC,director,inspector,model,office worker,slave,inspector
1318,3814690167,453,640,480,why did the woman tap her foot for while she was playing the drum,2,38146901672,CW,he needs to leave,show affection,playing the drums,keep rhythm,to balance the cycle,playing the drums
1319,6096998186,671,640,360,how many items was the woman in blonde hair holding at the end,3,60969981866,DC,four,three,six,two,seven,two
1320,4412508597,358,640,480,where are the people,3,44125085977,DL,playground,room,concert,bus,factory,bus
1321,6618792571,2518,640,480,what did the girl do after she picked up the toy spoon,4,66187925717,TN,take out candle,puts on baking sheet,walks away,put the fork in her mouth,moves forward,moves forward
1322,11871253306,1476,512,288,why are the boy in white sheeve running near the beginning,2,118712533060,CW,to jump far,run to kitchen,chase the ball,follow the dog,collect the spilled water,chase the ball
1323,3455926688,549,640,360,what happened to the kite at the end of the video,0,34559266881,DO,dropped,vanished,clashed with a ball,torn apart,hit a rock,dropped
1324,4103088549,485,640,480,what are they doing,4,41030885498,TC,ride motorboat,play golf,soccer,basketball,surfing,surfing
1325,2696280239,398,640,480,how does the bull move in the ring,1,26962802395,CH,roll over in mud,galloping,controlled by the man,run in circle,controlled by ropes,galloping
1326,3943634344,629,640,360,why is the lady holding a book in front of the girl,2,39436343449,CW,reading something out of it,read to boy,let the baby recite,refer to lyrics,direct the baby s attention,let the baby recite
1327,4087013668,1442,640,474,what did the lady in pink do after the boy threw the peels back into the bowl,1,40870136687,TN,push food back in the mouth,put the peels back into bowl,blow candles,scoop more food in bowl,nodding and smiling,put the peels back into bowl
1328,4147398280,1716,480,360,how does the boy interact with each other,1,41473982806,CH,reading books together,turn and twist rubik cube,pressing the keys,runs with the trolley,punch sandbag,turn and twist rubik cube
1329,5173770364,2388,640,360,what does the baby do after putting one hand on the adult s foot at the start,3,51737703640,TN,moves her hand,push two blocks closer,bite sock some more,tap it,kiss them,tap it
1330,4420239986,669,640,480,why does the cat use its paws to hit the dog s face,2,44202399869,CW,trying to touch each other,hit the bird,fighting with dog,curious what inside,curious,fighting with dog
1331,8513603944,919,640,480,why do the children wear helmets,2,85136039443,CW,climbing the cliff,rugby players,skiing,perform play work,ride bicycle,skiing
1332,6253433310,680,640,480,why did the boy repeatedly go in and out of the water,3,62534333106,CW,swimming,prepare himself,trying to balance himself,enjoy going underwater,playing with water,enjoy going underwater
1333,4658396458,2160,640,424,why did the baby move the toy towards his mouth after taking it up,3,46583964581,CW,fun,to eat more,check it out,wants to bite it,wants to play,wants to bite it
1334,8531675050,1620,640,360,why does the lady in black and white crouch into the red tent after pointing to the crowd,0,85316750502,CW,to demonstrate something,to sleep,block wind,observe the children,ensure dog follows her,to demonstrate something
1335,5521781780,2697,640,480,how many people were under the umbrella,4,55217817809,DC,six,eleven,five,one,two,two
1336,2782658657,787,640,360,where were the girls,2,27826586578,DL,chair,by a stream,park,sofa,bedroom,park
1337,5070310138,1603,640,480,what is the baby sitting in,1,507031013810,DO,yellow toy,bathtub,baby walker,high chair,bed,bathtub
1338,4488066715,2638,320,240,what is the baby sucking on,2,44880667159,DO,food from table,girls finger,pacifier,microphone,toy giraffe,pacifier
1339,6265968082,1275,640,360,what are the people doing in the videos,1,62659680826,TC,baking a cake,music performance,fishing,birthday celebration,wedding,music performance
1340,2454242177,1574,320,240,why is the hanging object moving in the middle,2,245424217710,TC,continue punching,man pushes the swing,boy hits it with head,baby on swing,lady pulls the metal chains,boy hits it with head
1341,5129152550,2697,640,480,how does the man speaking appear while giving the speech,3,51291525506,TC,frustrated,happy,sleepy,serious,sad,serious
1342,2482028659,643,640,480,what is the guy in striped shirt doing with the microphone,4,24820286590,TC,singing,standing,presentation,take video,speech,speech
1343,6895608152,2178,640,360,how does the person in white interact with the people in red,4,68956081523,CH,teaching to throw stones,walked down stage,pat their shouders,kiss the lady,dance,dance
1344,6300775954,1734,480,800,what does the lady do with the barbell at the end,0,63007759544,DO,put on barbell stand,throw away,give to man,hold it,put on floor,put on barbell stand
1345,8797589693,2699,640,480,why is the man at the front of the room moving his arm,4,87975896934,CW,stretching,showing affection,cheer for performance,play guitar,gesturing while talking,gesturing while talking
1346,3158022797,2697,640,480,how many people were playing together,1,31580227973,DC,eight,four,two,three,eleven,four
1347,4123211145,2697,640,480,what are the two girls doing,0,41232111451,TC,dancing,play the piano,fighting,play with toys,chase each other,dancing
